station,location,state,do,ph,co,bod,na,tc,year,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,7.3,7.1,47,1.3,2,48,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.6,7.2,52,1.2,2,36,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,8,6.9,64,1.8,3.38,49,2013,80,100,80,100,100,100,13.2,28.1,23.4,0.9,2.8,22.48,90.88
3372,RILANG RIVER,MEGHALAYA,7.9,7.3,46,1.4,1,29,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3373,WAH BLEI,MEGHALAYA,7.4,7.2,53,1.9,3,32,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3374,WAH BLEI,MEGHALAYA,7.7,7.2,55,1.6,3,63,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
3375,LUKHA RIVER,MEGHALAYA,6.8,2.7,1074,3.2,2.33,11,2013,0,100,80,80,0,100,0,28.1,18.72,0,2.8,22.48,72.1
3376,LUKHA RIVER,MEGHALAYA,7.1,6.5,237,3.8,4.56,1072,2013,40,100,40,80,40,100,6.6,28.1,18.72,0.36,2.8,11.24,67.82
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,7.8,7.2,50,1.6,1.77,41,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.3,7.3,71,2,2.66,47,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.3,7,91,1.8,3.3,45,2013,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8,22.48,94
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.4,7.1,49,1.7,2.44,42,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,6.5,7.1,99,2.7,3.56,2722,2013,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,7.5,5.7,50,1.5,2.21,23,2013,0,100,80,100,100,100,0,28.1,23.4,0.9,2.8,22.48,77.68
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,5.8,6.9,68,3.1,4.9,463,2013,80,80,60,80,100,100,13.2,22.48,18.72,0.9,2.8,16.86,74.96
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,6.9,7.2,44,1.4,2.66,33,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,7.8,7.3,93,1.9,2.99,444,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,6.6,7,66,2.3,4,63,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,7.6,7.1,53,1.7,3,53,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,7.8,7,47,1.4,2,35,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,7.7,7.4,128,1.6,3.32,56,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,7.1,7,54,1.8,2.58,43,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,7.4,7,69,1.6,3.3,87,2013,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,7.5,7.2,58,1.6,2.25,46,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,3.1,7.2,401,21.8,19,31444,2013,100,40,0,60,0,100,16.5,11.24,14.04,0,2.8,0,44.58
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,4.7,7.2,202,13.6,15,20056,2013,100,60,0,60,60,100,16.5,16.86,14.04,0.54,2.8,0,50.74
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,2.1,7.2,303,37.2,18.2,62333,2013,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,1.8,7.2,394,40.6,15.4,96944,2013,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,7.2,6.9,55,1.7,3.04,56,2013,80,100,60,100,100,100,13.2,28.1,23.4,0.9,2.8,16.86,85.26
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,7.9,7.1,55,1.2,3.55,50,2013,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,6.9,6.9,52,2.2,3.48,45,2013,80,100,80,100,100,100,13.2,28.1,23.4,0.9,2.8,22.48,90.88
3364,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,1.9,7,306,34.2,17.9,85667,2013,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,4.5,7.1,196,15.5,11,43333,2013,100,60,0,60,60,100,16.5,16.86,14.04,0.54,2.8,0,50.74
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,7.2,7.1,107,6.7,5.56,476,2013,100,100,60,60,80,100,16.5,28.1,14.04,0.72,2.8,16.86,79.02
3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,7.5,7,82,2.1,3.02,122,2013,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,7.1,7.5,189,1.9,1,,2013,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,7,7.6,197,1.8,1,,2013,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,7.2,7.9,158,1.9,0.95,,2013,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.5,7.8,161,1.8,0.99,,2013,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.6,7.7,165,1.7,0,325,2013,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,6.7,7.8,167,4.8,1,520,2013,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.7,183,3.7,1.55,575,2013,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN & DIU,7.1,7.8,151,8,0.08,,2012,100,100,0,60,60,100,16.5,28.1,14.04,0.54,2.8,0,61.98
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,7.2,7.4,319,0.7,0.18,10,2012,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
1865,RIVER DHADAR AT KOTHADA,GUJARAT,6.2,8.4,894,9,0.38,350,2012,100,100,60,60,0,100,16.5,28.1,14.04,0,2.8,16.86,78.3
1434,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR,GUJARAT,2.2,8,1835,17.9,0.86,25478,2012,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,2,7.7,3165,32.3,3.44,15173,2012,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
1149,KOLAK AT PATALIA BDG,GUJARAT,2.4,7.6,1500,6.2,1.31,13,2012,100,0,80,60,0,100,16.5,0,14.04,0,2.8,22.48,55.82
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,5.9,7.2,52,2.1,0.08,90,2012,100,80,60,100,100,100,16.5,22.48,23.4,0.9,2.8,16.86,82.94
1475,ZUARI AT PANCHAWADI,GOA,6.1,6.8,408,1.3,0.17,3808,2012,80,100,40,100,0,100,13.2,28.1,23.4,0,2.8,11.24,78.74
3181,RIVER ZUARI AT BORIM BRIDGE,GOA,5.5,6.9,143,1.3,0.09,11113,2012,80,80,0,100,80,100,13.2,22.48,23.4,0.72,2.8,0,62.6
3182,RIVER ZUARI AT MARCAIM JETTY,GOA,5.4,7.2,60,1.5,0.08,2309,2012,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,5.8,7.2,34,5.3,0.17,3322,2012,100,80,40,80,100,100,16.5,22.48,18.72,0.9,2.8,11.24,72.64
1476,"MANDOVI AT TONCA, MARCELA",GOA,5.9,6.7,125,1.5,0.14,5793,2012,60,80,40,100,80,100,9.9,22.48,23.4,0.72,2.8,11.24,70.54
3185,MANDOVI AT AMONA BRIDGE,GOA,6.4,6.7,175,1.3,0.1,3636,2012,60,100,40,100,60,100,9.9,28.1,23.4,0.54,2.8,11.24,75.98
3186,RIVER MANDOVI AT IFFI JETTY,GOA,6.2,7.7,39,1.3,0.06,4517,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
3187,MANDOVI NEAR HOTEL MARRIOT,GOA,6.1,7.8,39,1.5,0.06,5840,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1543,KALNA AT CHANDELNAN PERNEM,GOA,7.3,6.9,61,0.7,0.09,4388,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
1548,RIVER ASSONORA AT ASSONORA,GOA,6.8,6.6,71,1.5,0.14,3949,2012,40,100,40,100,100,100,6.6,28.1,23.4,0.9,2.8,11.24,73.04
2276,"BICHOLIM VARAZAN NAGAR, BICHOLIM",GOA,7.4,6.5,129,2.3,0.49,16691,2012,40,100,0,100,80,100,6.6,28.1,23.4,0.72,2.8,0,61.62
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,7,6.8,503,1.6,0.66,2404,2012,80,100,40,100,0,100,13.2,28.1,23.4,0,2.8,11.24,78.74
3189,RIVER CHAPORA AT SIOLIM,GOA,6.3,7.5,31,1.6,0.06,4267,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1546,KHANDEPAR AT OPA NAN PONDA,GOA,7.1,6.8,70,0.8,0.17,3567,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2270,"KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM",GOA,7.3,6.8,69,1.2,0.12,2446,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,6.7,6.6,118,1,0.22,3496,2012,40,100,40,100,80,100,6.6,28.1,23.4,0.72,2.8,11.24,72.86
1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,7.4,6.8,80,1.3,0.06,1404,2012,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,4.5,6.6,250,2.4,0.16,5889,2012,40,60,40,100,40,100,6.6,16.86,23.4,0.36,2.8,11.24,61.26
2271,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.1,6.9,74,1.8,0.19,3937,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,5.9,7.3,44,1.6,0.14,2794,2012,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
3183,"SAL AT KHAREBAND, MARGAO",GOA,2.4,6.5,195,4.8,0.35,14217,2012,40,0,0,80,60,100,6.6,0,18.72,0.54,2.8,0,28.66
3184,"SAL AT ORLIM BRIDGE, ORLIM",GOA,4,6.8,207,1.8,0.34,2280,2012,80,40,40,100,60,100,13.2,11.24,23.4,0.54,2.8,11.24,62.42
3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,5.4,7.6,40,1.6,0.07,1330,2012,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,5.3,7.6,41,1.4,0.08,2517,2012,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
1547,RIVER TALPONA AT CANACONA,GOA,7,6.9,54,0.8,0.21,3059,2012,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
3188,RIVER TIRACOL AT TIRACOL,GOA,5.9,7.7,44,2.1,0.08,831,2012,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
1544,VALVANT AT SANKLI NAN BICHOLIM,GOA,7.1,6.5,60,1.7,0.13,8163,2012,40,100,40,100,100,100,6.6,28.1,23.4,0.9,2.8,11.24,73.04
2651,"AMBA AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,6.9,7.7,99,3.3,0.56,123,2012,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,6.6,7.9,123,3.2,0.52,104,2012,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR,THANE",MAHARASHTRA,6.6,7.7,220,3.6,0.65,77,2012,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.8,7.7,219,3.4,0.63,75,2012,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
1092,KALU AT ATALE VILLAGE,MAHARASHTRA,4.8,7.2,5429,8.4,2.08,408,2012,100,60,60,60,0,100,16.5,16.86,14.04,0,2.8,16.86,67.06
2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,6.4,8,493,4.2,3.91,68,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,6.8,7.6,100,3,0.54,295,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,6.7,7.5,316,4.6,0.6,132,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.8,7.9,37227,9.5,1.42,451,2012,100,80,60,60,0,100,16.5,22.48,14.04,0,2.8,16.86,72.68
2672,"KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",MAHARASHTRA,6.9,7.7,84,3.1,0.42,168,2012,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2168,MITHI RIVER,MAHARASHTRA,4.9,7.6,21254,55.5,2.18,964,2012,100,60,40,60,0,100,16.5,16.86,14.04,0,2.8,11.24,61.44
2676,"MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",MAHARASHTRA,6.9,7.9,312,2.7,1.58,107,2012,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,6.8,7.5,146,3,0.6,241,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,6.7,7.3,127,2.9,0.59,209,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",MAHARASHTRA,5.6,6.9,432,4.5,1.72,173,2012,80,80,60,80,0,100,13.2,22.48,18.72,0,2.8,16.86,74.06
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",MAHARASHTRA,6.5,7.3,126,3,0.59,284,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MAHARASHTRA,7.1,7.5,128,3,0.6,297,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,6.4,7.3,129,3.1,0.6,191,2012,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2689,"PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,6.9,7.7,129,2.9,0.55,268,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2696,"PEHLAR DAM ON PEHLAR INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,7,7.9,153,2.9,0.55,86,2012,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.4,7.6,10165,3.7,2.14,139,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,6.9,7.7,307,2.8,3.6,123,2012,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,6.3,7.7,322,3.5,1.1,116,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,6.5,7.5,5835,3.4,1.72,126,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,6.3,7.4,9245,4.7,2,134,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,6.5,8.1,1907,4,0.55,115,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2707,"SURYA AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,7,8,1896,3.5,0.64,245,2012,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,7,8,206,2.9,0.56,74,2012,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.8,7.8,239,3.3,0.56,77,2012,100,100,60,80,40,100,16.5,28.1,18.72,0.36,2.8,16.86,83.34
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,6.4,7.6,152,3.2,0.96,142,2012,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,6.7,7.7,146,3,0.89,73,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2162,ULHAS ATJAMBHUL WATER WORKS,MAHARASHTRA,6.7,7.6,137,2.9,0.76,64,2012,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2712,"VAITARNA NR RD BDG, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,6.6,7.8,228,3.5,0.57,79,2012,100,100,60,80,40,100,16.5,28.1,18.72,0.36,2.8,16.86,83.34
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,7,7.7,409,2.4,0.93,112,2012,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2713,"VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNAGIRI",MAHARASHTRA,6.8,7.6,263,2.9,0.81,123,2012,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8,16.86,88.02
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,6.9,7.5,338,2.3,3.93,108,2012,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1342,ACHENKOIL AT THUMPAMON,KERALA,7,7.2,79,0.8,0.62,637,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
1443,ACHENKOIL AT CHENNITHULA,KERALA,6.6,7,67,1.1,0.53,670,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,6.6,7.3,59,0.7,0.57,541,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",KERALA,6.2,7.3,66,0.8,0.55,609,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2297,ANCHARAKANDY AT MERUVAMBA,KERALA,7.1,7,67,1,0.34,538,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2319,ANCHARAKANDY AT MERUVAMBA,KERALA,7,6.7,5341,1.1,0.37,528,2012,60,100,40,100,0,100,9.9,28.1,23.4,0,2.8,11.24,75.44
2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.7,7.3,89,1.1,0.35,2025,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2331,BHARATHAPUZHA AT KUTTIPPURAM,KERALA,6.2,7.3,136,1,0.46,676,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,7.1,8.1,212,0.9,0.56,992,2012,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,6.3,6.3,134,1.2,0.67,780,2012,0,100,40,100,80,100,0,28.1,23.4,0.72,2.8,11.24,66.26
20,CHALIYAR AT KOOLIMADU,KERALA,7.3,7.2,76,0.6,0.31,893,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
21,CHALIYAR AT CHUNGAPALLY,KERALA,7,7.3,11041,0.9,0.29,503,2012,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,6.8,7.1,75,0.8,0.5,1169,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,7.4,7.2,61,0.7,0.11,255,2012,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
1573,CHITRAPUZHA AT IRUMPANAM,KERALA,1.7,6.6,769,3.4,1.11,1717,2012,40,0,40,80,0,100,6.6,0,18.72,0,2.8,11.24,39.36
2295,R CORAPUZHA AT KANAYANKODE,KERALA,6.1,7.5,14083,1.4,0.25,2686,2012,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,6.6,7.2,92,0.8,0.77,660,2012,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2287,R ITHIKKARA AT ITHIKKARA,KERALA,6.6,7.2,1348,0.8,1.01,810,2012,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1566,R KADALUNDI AT THIRURANGADY,KERALA,6,6.7,95,1.2,0.29,680,2012,60,100,40,100,80,100,9.9,28.1,23.4,0.72,2.8,11.24,76.16
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.6,6.8,78,1,0.2,626,2012,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
2337,KADAMBAYAR AT BRAHMAPURAM,KERALA,0.6,6.7,268,4.1,1.28,1308,2012,60,0,40,80,40,100,9.9,0,18.72,0.36,2.8,11.24,43.02
2338,KADAMBAYAR AT MANCKAKADAVU,KERALA,1.8,6.6,82,2,0.39,1410,2012,40,0,40,100,80,100,6.6,0,23.4,0.72,2.8,11.24,44.76
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",KERALA,7.1,7.2,61,1,0.34,608,2012,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2294,R KALLAI AT KALLAI BRIDGE,KERALA,3.9,7.6,30298,2.5,0.59,7240,2012,100,40,40,100,0,100,16.5,11.24,23.4,0,2.8,11.24,65.18
